SMSes,Labels
"Hahaha I wish I could do that too! Sadly my class is notairconditioned! Hahaha so shiok sia slack! Hahaha I WON'T BOW TO YOULOL!!!!!! Hahaha ooo cool! Haha I don't ah, my usual seat now is 2tables away from curtains!",0.0
Heeeee!!! Laogong also my yeiyei!!  <#>  le must report also. Lub lub u!,0.0
Lol alright alright. I dont need of those haha.,0.0
I btwn al gadbuds hapnd btwn us no... So i left...,0.0
Oh.. the 3 of us are on the left the last row of girls..,0.0
"Haha okay (: when do you want! Tmr I have db, but the details aretotally not confirmed, damn sian! Haha still slacking!",0.0
Can can? Hee,0.0
tmr going to baibai my grandfather. i come over on sunday can?,0.0
"When someone cares for us, we think they r boring us. But when we really need them, someone else have already liked that boring care. Realise it b4 u lose. Always b in touch wid doz who r dearer 2 u..",0.0
Nope. Help me buy.,0.0
hey.. rem to bring calculator n pencil+eraser juz in case.,0.0
"Haha but I should really do it by myself right:/ haha but if youdon't go choir on sundays then what will you do? Haha but that waslike p3&4! Haha quick eat eat, now so late already!! Haha yeap! (: (:sadly none of the teachers replied me about booking the room leh!",0.0
U going for ss lecture later?...,0.0
 I'm thankful for your friendship. You bring so much joy to my life.,0.0
Haha okie... wth lo the whole computing is full! Can't even find aplace to study!,0.0
on the way to bangalore airport koi volvo thi,0.0
Only 1?,0.0
"Ohh! Hahaha I don't know, can book it you want!",0.0
Me very hungry... ÃÂ come down faster lei...,0.0
do good to everyone without expecting much  as an old proverb says some fragrances always cling to the hands of those who distribute roses ,0.0
It might make you feel better! I'm going to rehearsal. I'll text youwhen I'm out to see if you're still awake :),0.0
East its gettin late,0.0
 Dats so cute! ????,0.0
Hey... U go read e classified today... Got quite a no nd sales gal in town one...,0.0
I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,0.0
=( im sorry,0.0
I dun think so but don't quote me,0.0
Of course it'd be ee cummings,0.0
Ok tell u good news in morning,0.0
Not cart. But not like the big shops. I remembered it doesnt have a roof.,0.0
Haha oh my loff. I'm translating a French song!,0.0
"Lecture ended early, I'm otw home le.. Will you be home for lunch?",0.0
Baobei u can help me print dong dong? My ivle community is <#>  gotone ppt uploaded by me.,0.0
Good girl! Love u,0.0
"What's up bruv, hope you had a great break. Do have a rewarding semester.",0.0
"Happy birth day to you my dear brother,happy birth day to you.Many returns of this day in your life.",0.0
ask Divya to check her messages,0.0
Go train!,0.0
hmmlucky uu cn sleep that long,0.0
do it frm sports council id n do let me know once it is done,0.0
Oh ok thanks! Coming down soon psps!,0.0
Okay can thanks.,0.0
We have stuck before pwd,0.0
Ya but that one shorter mah lol... and dun need memorize a lot  thatpart... haha of cos! I shld reach on time lol,0.0
"gosh..!! I don't know why she lied, I gave back to her when we met",0.0
I thought it was only for  <#>  hrs in advance?,0.0
Please don't use your frustration with Savannah as a reason to get mad at me,0.0
What's happening with you. Have you gotten a job and have you begun registration for permanent residency,0.0
"Some pharisees asked Jesus when the Kingdom of GOD would come. His answer was, "" The Kingdom of GOD does not come in such a way as to be seen. No one will say, Look here it is !, or, There it is ! : BECAUSE THE KINGDOM OF GOD IS WITHIN YOU. "" Luke <#> : <#>  Have a blessed and happy day IN CHRIST dear brothers and sisters. :-):-)",0.0
Oh yeah of course. Haha people dont change as easily umless theyfaced extreme situations.,0.0
Man this bus is so so so slow. I think you're gonna get there before me,0.0
Ok i reach there at ard 630.,0.0
"Hi hi! Your clue is ""twins in a room""!",0.0
"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn",0.0
Would look today and get back to you,0.0
Wats der in it..atlast min wat can i do?..so i askd my frnds..,0.0
"Sorry brah, muh power got disconnected and shit. Chill out while Irectifaaaaah.",0.0
"I'm taking derek & taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready",0.0
Yes it was. You wouldn't have survived,0.0
"You should study on your own without anyone's help. If you can't, there's no need to study.",0.0
Yeeeah =/ I'm sorry love,0.0
" Pls, remind me abt the mtg 2moro.",0.0
Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,0.0
Hey gals...U all wanna meet 4 dinner at nÃÂ¬te?,0.0
Ok i'll go home tidy up a bit probably be there before 3,0.0
m outside now... Looking at cars...,0.0
not really lah...,0.0
"Anna gud morng.Hw r u?Wen dady is leavin? if u r not goin 2 badula,pls ask dady 2 leav dat cap in ur place..I can take it later.Convy my regards 2 dady.By.Gbu",0.0
Fish babies.,0.0
Want go swimming tml morning?,0.0
We have got a very good opportunity,0.0
Meet at 7. Tell me e exact location of e stall...,0.0
Lols pull ups effed u up? I tink I also too back and neckache denpull ups siaz,0.0
Haha English essay I did the question that's like one of yourarticles omg!:P but the compre was like damn killer omg the vocab justdie>< haha omg I see my friends revise eco I dun really feel preparedhaha oops! Oh wells too late hehe,0.0
Lol why?! Do your Tioman report!,0.0
Haha. Good leh. Good luck for appealing.,0.0
Nvm. No need tues finish de lah.,0.0
Grind and grind. Lols if not u lose and lose also waste time,0.0
No more access to social media and donÃÂt want to install vpn,0.0
So u still wan 2 cut ur hair at toni n guy?,0.0
"anyway if u have developed pics, bring them along ok..c u then",0.0
If i use his account wil the bill go 2 him or i apply 4 my own is better but how?,0.0
Ya im at home already.,0.0
"In Table 1 and 2, give the number with 2 digits of precision, Secondly, rephrase the left most column in Table 1, Write 1st, 2nd, 3rd etc.",0.0
People are religious. They have beliefs. And not just because theywere forced to -.-,0.0
Hee. Orh. Think of me then :-)  u there already?,0.0
Haha I didn't know that! I thought you still went to harbor. Lol nervermind then,0.0
I dont know why.,0.0
? loving you. Always my cutie.,0.0
No my phone battery,0.0
Yeah top student is raymus. The one who committed suicide this year.,0.0
"Belive it or not, But check it.. 'If u r happy u'll remember the person whom u love..' 'If u r sad u'll remember the person who loves u! Gud aftn..",0.0
Hahaha thanks! What about your friends?,0.0
Lol you only lo. I can help her collect tickets.,0.0
I responded in the cinema just not as intensively. I just said the wrong thing.cus I was worked up. I didnt mean it.,0.0
Okay^^ answer the questions they gave also can! (: just left the house!,0.0
Thanks.Bittech is near lapro ?,0.0
"Haha only just now, coz I really wanted gold very badly ah, when Ifinally earned it then got admin error like that haha._. Oh shuckstake care!!",0.0
Haha. Thanks. Same greetings to u!,0.0
Huh really?? :/ I thought you used LAN?,0.0
 W8ing 4 ur call. ??,0.0
"wah liew, u better go wahc your mouth",0.0
they released another Italian one today and it has a cosign option,0.0
Tot u coming 2day?,0.0
Yup! Class at 2 though,0.0
"Wa... I ate one cup of yoghurt, yum yum...",0.0
Hahaha got eh. But I need the form to allow you to stay mah,0.0
Yeah right!!!!!!!,0.0
Haha aww lol thought yoy waiting fore. :(,0.0
I m home leai,0.0
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai & have to reach before 4'o clock so call me plz,0.0
Tell me if you care,0.0
I sent your maga that money yesterday oh.,0.0
Haha when hilda us around definitely got things to talk about! I'mpainting my nails LOL.,0.0
Oh the Bukit timah run? Lol 2day run good form for 1st 2km after ttheel strike mch more lax to run,0.0
s wat he told me. Ok lor...,0.0
Where did u go? My phone is gonna die you have to stay in here,0.0
Hi wish u all the best with ur interview... God bles u da...,0.0
I've been sick since last week! Was getting better ytd but then atnight suddenly got dry cough omg just die!!! hahaha take photos!,0.0
"Oic. No wonder they asked if we want to self collect. Luckily i smartenough, ask them to post to me. Don't help them to save cost. Haha.Wah then he going to which jc?",0.0
Dun have... I check liao... Whole tape all e kids...,0.0
Ohh x.x haha okay! Thanks:D do you think I can put my bag there?,0.0
Yeah just a few more cm to silver. (y),0.0
May i know ur handphone number,0.0
"All's fine.  Just fed whole bottle.  Not angst, so easier to takecare of. :-)   enjoy your haircut. :-)",0.0
plz go home tommorow otherwise u will feel lonely,0.0
Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky,0.0
fat hope,0.0
Yes sure! Will confirm time in a bit,0.0
"Huh... U lost ur fone meh... Ya, tt guy really look lk u lor, hairstyle everythg e same... Haha, but he taller...",0.0
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",0.0
Lols ok. Usually Tues 2pm Lik tt,0.0
" Ttyl, got a busy day ahead. Take care, u!",0.0
"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! ",0.0
Ok! So shld I go back?,0.0
"Hey mohit, you in sg?",0.0
Hhaha yeah. I think it's sch limitations too.,0.0
"Pick me up at 6... Same place, car park there...",0.0
Go gym! Dulan I tis week sick,0.0
Call us when u reach sch,0.0
I heard 7):,0.0
haha.. ok..we everyday Valentine's day.so  how abt next sat  <#> febwe meet for dinner?,0.0
THIS IS AWFUL,0.0
She stalk my father 1yr le... Police oso no use... He go ur hse? Y so bian tai de,0.0
Anything eh. I just finish movie only.,0.0
I dun know!! I'm asking my bro who is still sleeping.,0.0
Hey what time is our consultation time again ah?,0.0
EY! CALM DOWN ON THE ACUSATIONS.. I TXT U COS I WANA KNOW WOT U R DOIN AT THE W/END... HAVENT CN U IN AGES.. RING ME IF UR UP 4 NETHING SAT. LOVE J.,0.0
Yup on the way..,0.0
U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,0.0
Where u guys are u both meeting me.. I think my class will end early like  <#> pm,0.0
Hey 2morow wat portions 4 ss test?,0.0
"Keep the sides within the limits of the props,, and ,maybe height  <#> cm",0.0
im sure his other drs said no smoking no drinking (year right!,0.0
Hi. Oh sorry i sold it away alr :(,0.0
"Hello aiya,hw r u nw?hope u r wel nw:-) mondy cumin da?i thnk u better stay home cuz v hav2lift cmputrs 2 3rd floor.so dnt cum.:-) c u soon.get wel soon.k:-) tc",0.0
Hey xin... Tmr confirm meetin at 6 izit...,0.0
"Hello baby, sorry i just read ur texts. how r u ??",0.0
"Haha I think I will apply for it, but dunno which modules to applyfor! Haha yeah awesome rain! Not yet, like maybe 3/8 through:x it'scrazy haha have you seen the notes? Haha I never play it before! Playaudi! haha well if I dun learn now I might be slightly disadvantagedin the future so! Haha might as well!",0.0
"Its alright! We compiling tmr what! Haha but if have to meet, Iprefer tues night hahaha my tues is crazy! Jiayou for tip!!!",0.0
"I would, but the buses =/",0.0
Cheebye,0.0
Haha.. I wearing le. Wat time u all going over?,0.0
Thanks! Im coming over soon.,0.0
"Neh, Six Feet Under. Two hours outside at least? We can just hang out for that little while too.",0.0
Orr... Now i understand... Eh ÃÂ¼ ask him can... My fingers tired liao... Then i ask him a lot qn liao... Later he thk i very fan...,0.0
U can hav treat any whr by telling my name and u can pay the bill their itself..B-),0.0
At ur house? Cause jellyfish said he may need someone to help himplay in case he too tired?,0.0
Den ÃÂ±vm lo...We hang ard will do. My bf keep hitting my head...I feel v sad.,0.0
Am leaving now.. come to bus stop,0.0
There's so many outlet stores at the mall opposite expo!,0.0
Leaving now. Please start first. :-),0.0
Sorry I meant tomorrow. Is  <DECIMAL> pm @ serangoon mrt alright with u?,0.0
Yo I got torchlight on my phone lol why eh?,0.0
teacher is very well dressed today:-p,0.0
Eat macdonalds lor. Maybe next time i cant let u go back toni n guys.,0.0
I went home for a bit to work and me and my friend slept in dwinellefor a bit and now I'm at work finishing a late essay =(,0.0
Okay I have decided. Cp comp shirt and my black fbt. Haha faint I dunknow what to wear tmr!!,0.0
These clowns are not waking up.. sign!,0.0
The omnia 2,0.0
On the way to get your mug btw! (:,0.0
resuming my work from today,0.0
"Hey, tml meet  <DECIMAL> pm outside nyp library. Then we meet gavinat his place at 4pm.",0.0
Why were you giggling so much? :p,0.0
"I understand that you're busy, and I don't want to bother you. I have exams to take care of first, and then I'll try the cars. Have a great day!",0.0
Ok wif movie or ktv? I tonite go back check from e net if there is other pet hotel.,0.0
been there done that,0.0
Dun have leh Ms office I always dl the already activated version.dun nid key de.,0.0
"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt",0.0
slept for two hours last night gonna sleep for a while wake me up if you need me okay,0.0
Do you need anything? Am at the mall.,0.0
ok.. when is your chemistry paper?,0.0
Hee sayang my yeiyei. Washup quickly then u can go do ur tutorial le.Find me when u need a break. :-)  hugggs,0.0
haha! reaching next stop. tell me more later,0.0
I'm in inside office..still filling forms.don know when they leave me.,0.0
